Major,Minor,Name,"  91
CPG US ENTITIES CANADIAN GAAP"," 100
CPRP"," 105
CPEC"," 110
CPHI"," 120
CPEUSI"," 125
CPEUSC"," 127
CPUSHC"," 129
CONSOLDIATION / ELMINIATION ORG US"," 130
LUXCO - CRESPENT POINT ENERGY LUX SARL"," 131
LUXCO - CRESCENT POINT ENERGY LUX SARL"," 145
CRESCENT POINT ENERGY US CORP (CPEUS)"," 147
CRESCENT POINT US HOLDINGS CORP (CPEUSH)"," 149
CONSOLIDATION / ELIMINATION ORG US"," 191
IFRS 16 LEASES - US"," 198
CEO"," 206
UTE UPSTREAM HOLDINGS LLC"," 207
UTE ENERGY MANAGEMENT LLC"," 208
UTE ENERGY MANAGEMENT INC"," 213
LEGACY OIL + GAS INC"," 215
LEGACY COMMUNITY FOUNDATION",Total
237,545,PRESSURE TESTING,0,"288,510.75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"288,510.75"
237,605,SAFETY SUPPLIES & SERVICES,0,"56,664.03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"56,664.03"
237,615,"SEPARATORS, FILTERS",0,"35,399.03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"35,399.03"
237,630,DO NOT USE -START UP,0,"3,449.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,449.00"
237,640,DO NOT USE -STRUCTURAL,0,"1,564.71",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,564.71"
237,655,SUPERVISION,0,"1,242,511.74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,242,511.74"
237,715,"PIPES, VALVES, FITTINGS, ESDV, PSV",0,"2,019,100.05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,019,100.05"
237,740,"TRACER WIRE,FIBRGLSS FITTINGS,CONSUMABLS",0,"1,964,709.20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,964,709.20"
237,780,LINE LOCATING,0,"206,898.50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"206,898.50"
237,950,PROVINCIAL / STATE SALES TAX,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5
237,951,PROVINCIAL SALES TAX (SK),0,"1,015,231.90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,015,231.90"
237,999,ACCRUAL - TANGIBLE TIE-IN,0,"-2,663,736.02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,663,736.02"
237,WCL,WIP CLEAR-TANGIBLE WELL TIE-IN,0,"-20,914,247.13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-20,914,247.13"
240,24,PROJECT OVERHEAD- ENG & DESIGN FEE,0,"8,334.98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,334.98"
240,25,ADMINISTRATION OVERHEAD,0,"1,435,759.45",0,0,0,-43.4,0,0,0,0,-43.4,0,0,0,0,0,0,0,0,0,"1,435,672.65"
240,50,BUILDINGS,0,"399,225.58",0,0,0,"-17,497.72",0,0,0,0,"49,465.11",0,0,0,0,0,0,0,0,0,"431,192.97"
240,55,CAMP & SUBSISTENCE,0,0.51,0,0,0,-268.75,0,0,0,0,-268.75,0,0,0,0,0,0,0,0,0,-536.99
240,60,CATHODIC PROTECTION,0,"37,076.62",0,0,0,-402.74,0,0,0,0,-387.61,0,0,0,0,0,0,0,0,0,"36,286.27"
240,85,CHEMICAL INJECTION EQUIPMENT,0,984.55,0,0,0,-514.11,0,0,0,0,"47,430.87",0,0,0,0,0,0,0,0,0,"47,901.31"
240,90,CHEMICALS,0,"8,775.13",0,0,0,"-24,793.63",0,0,0,0,"-9,691.63",0,0,0,0,0,0,0,0,0,"-25,710.13"
240,110,COMPRESSORS,0,"866,305.71",0,0,0,"-20,765.03",0,0,0,0,"141,255.89",0,0,0,0,0,0,0,0,0,"986,796.57"
240,145,"INSULATION, PAINTING",0,"650,209.58",0,0,0,"-125,278.81",0,0,0,0,"-18,693.90",0,0,0,0,0,0,0,0,0,"506,236.87"
240,157,CLEARING & SALVAGE,0,"53,117.91",0,0,0,-107.59,0,0,0,0,-107.59,0,0,0,0,0,0,0,0,0,"52,902.73"
240,180,PROCESS EQUIPMENT (REFRIG/FRAC/ETC),0,"37,007.11",0,0,0,"-24,374.75",0,0,0,0,"-24,374.75",0,0,0,0,0,0,0,0,0,"-11,742.39"
240,240,ELECTRICAL LABOR,0,"3,906,570.12",0,0,0,"-52,020.66",0,0,0,0,"-43,102.97",0,0,0,0,0,0,0,0,0,"3,811,446.49"
240,245,ELECTRICAL MATERIALS,0,"3,287,360.40",0,0,0,"-22,674.56",0,0,0,0,"23,452.66",0,0,0,0,0,0,0,0,0,"3,288,138.50"
240,250,ELECTRIFICATION,0,"421,251.61",0,0,0,"-75,694.19",0,0,0,0,"748,144.37",0,0,0,0,0,0,0,0,0,"1,093,701.79"
240,255,3RD PARTY ENGINEERING,0,"2,606,472.54",0,0,0,"-111,234.78",0,0,0,0,"126,977.79",0,0,0,0,0,0,0,0,0,"2,622,215.55"
240,257,EXISTING LINE TIE IN PREP,0,"17,867.78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"17,867.78"
240,260,DO NOT USE -MATTING,0,387.34,0,0,0,0,0,0,0,0,-7.4,0,0,0,0,0,0,0,0,0,379.94
240,270,ENVIRONMENTAL COSTS,0,"256,386.83",0,0,0,"-25,066.74",0,0,0,0,"-22,904.63",0,0,0,0,0,0,0,0,0,"208,415.46"
240,285,EQUIPMENT  RENTALS,0,"702,274.77",0,0,0,"-21,172.97",0,0,0,0,"-25,193.89",0,0,0,0,0,0,0,0,0,"655,907.91"
240,305,"FLARE EQUIPMENT, KNOCK OUTS",0,"777,851.18",0,0,0,"-35,741.72",0,0,0,0,"11,361.07",0,0,0,0,0,0,0,0,0,"753,470.53"
240,310,FLOW LINES,0,"4,133.01",0,0,0,"-3,671.19",0,0,0,0,"484,912.44",0,0,0,0,0,0,0,0,0,"485,374.26"
240,315,SAND PADDING,0,"617,751.68",0,0,0,"-1,762.56",0,0,0,0,"-1,068.84",0,0,0,0,0,0,0,0,0,"614,920.28"
240,340,"FOUNDATIONS, BASES, BRIDGES",0,"765,007.06",0,0,0,"-6,865.32",0,0,0,0,"260,436.77",0,0,0,0,0,0,0,0,0,"1,018,578.51"
240,350,FUEL AND POWER,0,"16,767.07",0,0,0,"-4,429.34",0,0,0,0,"-4,429.34",0,0,0,0,0,0,0,0,0,"7,908.39"
240,360,HAULING AND TRANSPORTATION,0,"1,106,518.18",0,0,0,"-31,316.74",0,0,0,0,"115,374.65",0,0,0,0,0,0,0,0,0,"1,190,576.09"
240,365,HEATERS & EXCHANGERS,0,"561,873.78",0,0,0,"-55,562.01",0,0,0,0,"42,886.79",0,0,0,0,0,0,0,0,0,"549,198.56"
240,370,HYDROVAC,0,"952,425.10",0,0,0,"-1,625.82",0,0,0,0,"28,441.65",0,0,0,0,0,0,0,0,0,"979,240.93"
240,375,INSPECTION SERVICES,0,"129,342.33",0,0,0,"-41,767.11",0,0,0,0,"-33,259.05",0,0,0,0,0,0,0,0,0,"54,316.17"
240,380,INSTALLATION MECHANICAL,0,"7,324,394.43",0,0,0,"-121,223.77",0,0,0,0,"647,092.60",0,0,0,0,0,0,0,0,0,"7,850,263.26"
240,381,INSTALLATION PIPELINE,0,"8,895,427.67",0,0,0,"-345,601.31",0,0,0,0,"1,302,957.02",0,0,0,0,0,0,0,0,0,"9,852,783.38"
240,382,INSTALLATION STRUCTURAL,0,"56,555.28",0,0,0,"-19,771.82",0,0,0,0,"-90,081.14",0,0,0,0,0,0,0,0,0,"-53,297.68"
240,385,INSTRUMENTATION LABOR,0,"417,874.21",0,0,0,"-13,696.58",0,0,0,0,"306,117.68",0,0,0,0,0,0,0,0,0,"710,295.31"
240,390,INSTRUMENTATION MATERIALS,0,"2,386,527.03",0,0,0,"-41,547.69",0,0,0,0,"42,427.47",0,0,0,0,0,0,0,0,0,"2,387,406.81"
240,415,LEASE & ROAD CONSTRUCTION,0,"494,997.32",0,0,0,"-171,216.85",0,0,0,0,"-601,125.07",0,0,0,0,0,0,0,0,0,"-277,344.60"
240,420,SURVEY,0,"1,232,755.53",0,0,0,"-29,947.31",0,0,0,0,"282,831.89",0,0,0,0,0,0,0,0,0,"1,485,640.11"
240,421,LAND ACQUISITION,0,"1,276,730.22",0,0,0,"-24,155.94",0,0,0,0,"-31,681.76",0,0,0,0,0,0,0,0,0,"1,220,892.52"
240,422,DAMAGE CLAIMS,0,"155,351.50",0,0,0,-10.52,0,0,0,0,"17,757.06",0,0,0,0,0,0,0,0,0,"173,098.04"
240,430,"LICENCE, PERMITS & FEES",0,"19,996.75",0,0,0,"-18,671.96",0,0,0,0,"123,737.00",0,0,0,0,0,0,0,0,0,"125,061.79"
240,431,"ESTMA - LICENSE, PERMITS & FEES",0,"193,690.81",0,0,0,0,0,0,0,0,"-22,263.15",0,0,0,0,0,0,0,0,0,"171,427.66"
240,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,0,22.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.52
240,435,LINE PIPE,0,"4,329,108.68",0,0,0,"-277,691.45",0,0,0,0,"-385,037.27",0,0,0,0,0,0,0,0,0,"3,666,379.96"
240,450,LEASE CLEAN UP,0,"942,601.19",0,0,0,-257.41,0,0,0,0,-257.41,0,0,0,0,0,0,0,0,0,"942,086.37"
240,460,METERING FACILITIES,0,"828,984.83",0,0,0,"-35,493.75",0,0,0,0,"-18,983.57",0,0,0,0,0,0,0,0,0,"774,507.51"
240,480,MISCELLANEOUS NON-OP,0,"-189,705.37",0,0,0,"-94,015.65",0,0,0,0,"-191,646.66",0,0,0,0,0,0,0,0,0,"-475,367.68"
240,505,OPERATOR'S OVERHEAD,0,0,0,0,0,-347.79,0,0,0,0,-347.79,0,0,0,0,0,0,0,0,0,-695.58
240,506,PUMPS,0,"917,381.84",0,0,0,"-59,332.03",0,0,0,0,"-179,221.46",0,0,0,0,0,0,0,0,0,"678,828.35"
240,510,OTHER - TANGIBLE,0,"49,246.15",0,0,0,"-51,554.41",0,0,0,0,"65,607.70",0,0,0,0,0,0,0,0,0,"63,299.44"
240,515,PIPELINE COATING & SLEEVES,0,"42,090.95",0,0,0,"-11,456.34",0,0,0,0,"-11,456.34",0,0,0,0,0,0,0,0,0,"19,178.27"
240,520,PIPELINE CROSSING & BORES,0,"499,909.64",0,0,0,"-1,256.88",0,0,0,0,"82,400.25",0,0,0,0,0,0,0,0,0,"581,053.01"
240,525,PRODUCTION HEADERS,0,"112,863.32",0,0,0,-499.47,0,0,0,0,-521.21,0,0,0,0,0,0,0,0,0,"111,842.64"
240,540,NON DESTRUCTABLE TESTING,0,"696,858.92",0,0,0,0,0,0,0,0,"32,608.31",0,0,0,0,0,0,0,0,0,"729,467.23"
240,545,PRESSURE TESTING,0,"331,841.41",0,0,0,"-4,241.57",0,0,0,0,176.08,0,0,0,0,0,0,0,0,0,"327,775.92"
240,605,SAFETY SUPPLIES & SERVICES,0,"194,834.09",0,0,0,"-5,711.16",0,0,0,0,"-6,074.01",0,0,0,0,0,0,0,0,0,"183,048.92"
240,615,"SEPARATORS, FWKOS, FILTERS",0,"2,493,005.33",0,0,0,"-63,106.56",0,0,0,0,"164,660.72",0,0,0,0,0,0,0,0,0,"2,594,559.49"
240,630,START UP COSTS,0,"397,180.26",0,0,0,946.81,0,0,0,0,"13,544.71",0,0,0,0,0,0,0,0,0,"411,671.78"
240,635,STORAGE TANKS,0,"941,437.52",0,0,0,"-130,064.55",0,0,0,0,"-95,255.63",0,0,0,0,0,0,0,0,0,"716,117.34"
240,640,STRUCTURAL STEEL,0,"232,082.90",0,0,0,"-5,660.58",0,0,0,0,"-3,853.58",0,0,0,0,0,0,0,0,0,"222,568.74"
240,655,SUPERVISION,0,"2,971,266.24",0,0,0,"-17,134.73",0,0,0,0,"413,816.33",0,0,0,0,0,0,0,0,0,"3,367,947.84"
240,660,DO NOT USE -SWEETENING FACILITIES,0,0,0,0,0,-28.22,0,0,0,0,-28.22,0,0,0,0,0,0,0,0,0,-56.44
240,675,TESTING & ANALYSIS,0,"27,982.80",0,0,0,"-2,457.73",0,0,0,0,"24,269.89",0,0,0,0,0,0,0,0,0,"49,794.96"
240,715,VALVES & FITTINGS,0,"6,608,465.51",0,0,0,"-373,850.18",0,0,0,0,"850,681.64",0,0,0,0,0,0,0,0,0,"7,085,296.97"
240,725,DO NOT USE -WATER INJECTION EQUIPMENT,0,0,0,0,0,-644.54,0,0,0,0,"-1,128.95",0,0,0,0,0,0,0,0,0,"-1,773.49"
240,740,TRACER WIRE,0,"2,075,687.55",0,0,0,"-2,520.39",0,0,0,0,"6,642.05",0,0,0,0,0,0,0,0,0,"2,079,809.21"
240,770,DO NOT USE -DEHYDRATORS,0,"275,191.84",0,0,0,"-1,212.51",0,0,0,0,"-1,212.51",0,0,0,0,0,0,0,0,0,"272,766.82"
240,780,LINE LOCATING,0,"284,676.92",0,0,0,"-1,212.90",0,0,0,0,"-1,212.90",0,0,0,0,0,0,0,0,0,"282,251.12"
240,800,CONTINGENCY,0,"9,936.71",0,0,0,"57,350.70",0,0,0,0,"57,350.70",0,0,0,0,0,0,0,0,0,"124,638.11"
240,899,US WIP CLEAR - TANGIBLE FACILITIES & PPL,0,0,0,0,0,0,0,0,0,0,"-4,819,557.29",0,0,0,0,0,0,0,0,0,"-4,819,557.29"
240,950,PROVINCIAL / STATE SALES TAX,0,"2,346.72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,346.72"
240,951,PROVINCIAL SALES TAX (SK),0,"3,090,247.64",0,0,0,-71.91,0,0,0,0,-71.91,0,0,0,0,0,0,0,0,0,"3,090,103.82"
240,952,PROVINCIAL SALES TAX (MB),0,"2,020.17",0,0,0,-1.29,0,0,0,0,-1.29,0,0,0,0,0,0,0,0,0,"2,017.59"
240,954,DNU -SALES & USE TAX - COLORADO STATE,0,0,0,0,0,0,0,0,0,0,-19.63,0,0,0,0,0,0,0,0,0,-19.63
240,955,DNU -SALES & USE TAX - DENVER COUNTY,0,0,0,0,0,0,0,0,0,0,-29.14,0,0,0,0,0,0,0,0,0,-29.14
240,956,SALES & USE TAX - NORTH DAKOTA,0,0,0,0,0,-903.95,0,0,0,0,"7,867.34",0,0,0,0,0,0,0,0,0,"6,963.39"
240,957,"SALES & USE TAX - UTAH, DUCHESNE COUNTY",0,0,0,0,0,-120.89,0,0,0,0,"82,882.53",0,0,0,0,0,0,0,0,0,"82,761.64"
240,958,"SALES & USE TAX - UTAH, UINTAH COUNTY",0,0,0,0,0,"-1,927.31",0,0,0,0,"39,170.76",0,0,0,0,0,0,0,0,0,"37,243.45"
240,999,ACCRUAL - TANGIBLE FACILITIES,0,"-12,929,097.12",0,0,0,"-272,975.73",0,0,0,0,"-2,847,831.08",0,0,0,0,0,0,0,0,0,"-16,049,903.93"
240,WCL,WIP CLEAR-TANGIBLE FACILITIES & PIPELINE,0,"-65,785,399.14",0,0,0,"2,847,692.95",0,0,0,0,"2,847,692.95",0,0,0,0,0,0,0,0,0,"-60,090,013.24"
250,10,SALARIES & OTHER - DO NOT USE,0,0,0,0,0,"-734,493.21",0,0,0,0,"-734,493.21",0,0,0,0,0,0,0,0,0,"-1,468,986.42"
250,20,CAPITALIZED G&A - SBC,0,"3,251,968.00",0,0,0,"-153,787.60",0,0,0,0,"207,408.62",0,0,0,0,0,0,0,0,0,"3,305,589.02"
250,30,CAPITALIZED G&A - G&A,0,"20,167,826.58",0,0,0,"-657,000.60",0,0,0,0,"6,944,056.71",0,0,0,0,0,0,0,0,0,"26,454,882.69"
255,10,ARO ASSET,"15,492.86","71,330,394.58",0,0,0,"-3,670,136.84",0,0,0,0,"-7,804,739.68",0,0,0,0,0,0,0,0,0,"59,871,010.92"
265,5,FURNITURE & FIXTURES,0,"27,394.30",0,0,0,"-23,882.09",0,0,0,0,"-24,749.03",0,0,0,0,0,0,0,0,0,"-21,236.82"
265,7,FURNITURE & FIXTURES EIGHTH AVENUE PLACE,0,-774.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-774.55
265,15,LEASEHOLD IMPROVEMENTS,0,"33,306.45",0,0,0,"-8,933.49",0,0,0,0,"-8,933.49",0,0,0,0,0,0,0,0,0,"15,439.47"
265,19,LEASEHOLD IMPROVEMENTS - US 19TH FLOOR,0,0,0,0,0,"-22,491.06",0,0,0,0,"-27,371.17",0,0,0,0,0,0,0,0,0,"-49,862.23"
265,20,COMPUTER HARDWARE,0,"187,534.26",0,0,0,"-49,262.03",0,0,0,0,"-43,320.51",0,0,0,0,0,0,0,0,0,"94,951.72"
265,21,LEASEHOLD IMPROVEMENTS -  US RENT,0,0,0,0,0,"-7,802.80",0,0,0,0,"-7,802.80",0,0,0,0,0,0,0,0,0,"-15,605.60"
265,25,COMPUTER SOFTWARE,0,"159,354.80",0,0,0,"-26,142.87",0,0,0,0,"50,383.43",0,0,0,0,0,0,0,0,0,"183,595.36"
265,35,ERGONOMIC EQUIPMENT,0,-136.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-136.8
265,40,CAPITALIZED LABOUR - IS,0,"936,527.62",0,0,0,"-22,570.23",0,0,0,0,"157,580.99",0,0,0,0,0,0,0,0,0,"1,071,538.38"
270,5,ACCUM DEPL - O&G PROPERTIES,"72,610.65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"72,610.65"
270,50,ACCUM AMORTIZATION - UNDEV LAND,"-342,774.22","-61,849,022.55",0,0,0,"14,507,938.58",0,0,0,0,"-29,801,266.41",0,0,0,0,0,0,0,0,0,"-77,485,124.60"
270,55,ACCUM DEPL - DEPLETABLE UNITS,"-15,097.80","-638,908,960.02",0,0,0,"32,441,160.57",0,0,0,0,"-160,061,218.76",0,0,0,0,0,0,0,0,0,"-766,544,116.01"
270,60,ACCUMULATED IMPAIRMENT EXPENSE,0,"-8,478,257.00",0,0,0,"8,787,543.28",0,0,0,0,"-204,016,108.83",0,0,0,0,0,0,0,0,0,"-203,706,822.55"
271,50,ACCUM AMORT UND LAND - DISP & SWAPS,0,"47,220,041.36",0,0,0,"-351,502.94",0,0,0,0,"34,712,641.95",0,0,0,0,0,0,0,0,0,"81,581,180.37"
271,55,ACCUM DEPL - DISP & SWAPS,0,"463,515,475.69",0,0,0,"-37,724.07",0,0,0,0,"34,803,140.27",0,0,0,0,0,0,0,0,0,"498,280,891.89"
271,60,ACCUM IMPAIRMENT - DISP & SWAPS,0,"455,457,230.79",0,0,0,"-12,658.15",0,0,0,0,"13,848,834.48",0,0,0,0,0,0,0,0,0,"469,293,407.12"
272,5,ACCUM DEPL & IMPR - ASSETS HELD FOR SALE,0,"185,503,530.64",0,0,0,0,0,0,0,0,"2,312,109,783.09",0,0,0,0,0,0,0,0,0,"2,497,613,313.73"
272,10,ACCUM AMRT UND LAND-ASSETS HELD FOR SALE,0,0,0,0,0,0,0,0,0,0,"275,464,251.19",0,0,0,0,0,0,0,0,0,"275,464,251.19"
275,16,ACCUM DEPREC - EAP LEASEHOLD IMPROVEMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,50,ACCUM DEPREC - CORPORATE ASSETS,0,"-4,011,074.07",0,0,0,"80,474.57",0,0,0,0,"-587,807.46",0,0,0,0,0,0,0,0,0,"-4,518,406.96"
276,5,ACCUM DEPREC ROU - OFFICE LEASE,0,"-2,251,876.05",0,0,0,0,0,0,0,0,"-845,552.58",0,0,0,0,0,0,0,0,0,"-3,097,428.63"
276,6,ACCUM DEPREC ROU - EAP OFFICE LEASE,0,"-7,410,910.45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-7,410,910.45"
276,10,ACCUM DEPREC ROU - IT EQ & INFRASTRUCT,0,"-283,745.17",0,0,0,0,0,0,0,0,"-197,960.72",0,0,0,0,0,0,0,0,0,"-481,705.89"
276,15,ACCUM DEPREC ROU - EQUIPMENT,0,"-904,372.83",0,0,0,0,0,0,0,0,"-841,603.86",0,0,0,0,0,0,0,0,0,"-1,745,976.69"
276,20,ACCUM DEPREC ROU - VEHICLES,0,"-4,400,176.21",0,0,0,0,0,0,0,0,"-1,052,280.76",0,0,0,0,0,0,0,0,0,"-5,452,456.97"
280,20,E&E - G&G COSTS,0,0,0,0,0,"-1,536.99",0,0,0,0,"-1,536.99",0,0,0,0,0,0,0,0,0,"-3,073.98"
280,30,E&E - INTANGIBLE WELL COSTS,0,"126,523,593.90",0,0,0,"-31,411,579.88",0,0,0,0,"114,544,962.69",0,0,0,0,0,0,0,0,0,"209,656,976.71"
280,40,E&E - TANGIBLE WELL & LEASE EQUIPMENT,0,"3,286,197.81",0,0,0,"-4,242,007.39",0,0,0,0,"8,022,397.47",0,0,0,0,0,0,0,0,0,"7,066,587.89"
280,899,US E&E - WIP CLEARING,0,0,0,0,0,0,0,0,0,0,"-93,451,371.26",0,0,0,0,0,0,0,0,0,"-93,451,371.26"
280,995,MANUAL E&E WCL,0,0,0,0,0,0,0,0,0,0,"-28,854,970.39",0,0,0,0,0,0,0,0,0,"-28,854,970.39"
280,997,MANUAL E&E,0,0,0,0,0,0,0,0,0,0,"-756,660.66",0,0,0,0,0,0,0,0,0,"-756,660.66"
280,WCL,E&E - WIP CLEARING,0,"-119,445,239.10",0,0,0,"31,659,812.50",0,0,0,0,"31,659,812.50",0,0,0,0,0,0,0,0,0,"-56,125,614.10"
285,15,LAND COSTS - E&E TRANSFER,0,"2,151,781.90",0,0,0,"-3,299,048.82",0,0,0,0,"-890,423.23",0,0,0,0,0,0,0,0,0,"-2,037,690.15"
285,20,G&G COSTS,0,"2,287,122.53",0,0,0,"-785,264.82",0,0,0,0,"-518,099.23",0,0,0,0,0,0,0,0,0,"983,758.48"
285,25,G&G COSTS - E&E TRANSFER,0,0,0,0,0,"-1,536.99",0,0,0,0,"-1,536.99",0,0,0,0,0,0,0,0,0,"-3,073.98"
285,30,INTANGIBLE WELL COSTS,0,"285,121,539.91",0,0,0,"-26,407,339.64",0,0,0,0,"54,117,487.05",0,0,0,0,0,0,0,0,0,"312,831,687.32"
285,35,INTANGIBLE WELL COSTS - E&E TRANSFER,0,"114,945,276.56",0,0,0,"-27,790,241.16",0,0,0,0,"57,924,949.58",0,0,0,0,0,0,0,0,0,"145,079,984.98"
285,40,TANGIBLE WELL & LEASE EQUIPMENT,0,"121,063,570.85",0,0,0,"-8,620,365.26",0,0,0,0,"20,964,444.57",0,0,0,0,0,0,0,0,0,"133,407,650.16"
285,45,TANG WELL & LEASE EQUIP - E&E TRANS,0,"4,499,962.54",0,0,0,"-3,868,034.34",0,0,0,0,"3,868,146.18",0,0,0,0,0,0,0,0,0,"4,500,074.38"
285,50,FACILITIES AND PIPELINES,0,"65,785,399.14",0,0,0,"-2,847,692.95",0,0,0,0,"1,964,062.58",0,0,0,0,0,0,0,0,0,"64,901,768.77"
285,995,MANUAL PP&E WCL,0,0,0,0,0,0,0,0,0,0,"28,854,970.39",0,0,0,0,0,0,0,0,0,"28,854,970.39"
285,997,MANUAL PP&E,0,0,0,0,0,0,0,0,0,0,"756,660.66",0,0,0,0,0,0,0,0,0,"756,660.66"
290,5,OFFICE LEASE,0,0,0,0,0,0,0,0,0,0,"-101,921.59",0,0,"96,359.04",0,0,0,0,0,0,"-5,562.55"
290,6,EIGHTH AVE PLACE OFFICE LEASE,0,"692,525.68",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"692,525.68"
290,10,IT EQUIPMENT & INFRASTRUCTURE,0,0,0,0,0,0,0,0,0,0,"-19,518.70",0,0,"19,518.70",0,0,0,0,0,0,0
290,15,EQUIPMENT,0,0,0,0,0,0,0,0,0,0,"868,599.40",0,0,0,0,0,0,0,0,0,"868,599.40"
290,20,VEHICLES,0,0,0,0,0,0,0,0,0,0,"-583,031.46",0,0,"87,527.54",0,0,0,0,0,0,"-495,503.92"
300,15,PURCELL,0,"-13,080,469.17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-13,080,469.17"
305,5,DEFERRED INCOME TAX ASSET,0,0,"-57,901,590.00",0,0,"-6,285,109.20",0,0,0,0,"-44,240,159.27",0,0,0,0,0,0,0,0,0,"-108,426,858.47"
310,10,SCOTIA - CPEC - RECLAMATION,0,0,"-18,643,530.42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-18,643,530.42"
320,5,RISK MGMT ASSET - OIL - LT,0,"4,922,052.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4,922,052.00"
320,6,RISK MGMT ASSET - USD OIL - LT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,15,RISK MGMT ASSET - INTEREST - LT,0,"-2,178,919.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-2,178,919.00"
320,25,LONG-TERM INVESTMENT,0,0,"-1,626,685.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-1,626,685.00"
320,45,RISK MANAGEMENT ASSET - CCIRS - LT,0,0,"-53,034,088.98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-53,034,088.98"
320,50,RISK MANAGEMENT ASSET - CCPS - LT,0,0,"-435,133.41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-435,133.41"
325,5,ITC RECEIVABLE,0,0,"-163,233.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"-163,233.00"
330,127,I/C INV IN SUB - CP US HOLD CORP,0,0,0,0,0,0,0,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,-0.02
330,128,I/C INV IN SUB - CP ENERGY US CORP,0,0,0,0,0,0,"-83,705,936.83","83,705,936.83",0,0,0,"-87,203,336.83","87,203,336.80",0,0,0,0,0,0,0,-0.03
330,129,I/C INV IN CPEUS-SBC CONTRIBUTIONS,0,0,"-1,965,199.28",0,0,0,0,0,0,0,0,0,0,0,"1,965,199.28",0,0,0,0,0,0
330,130,I/C INV IN SUB - LUXCO,0,0,0,"-370,845.00",0,0,0,0,0,0,0,0,0,0,"370,845.00",0,0,0,0,0,0
330,131,I/C INV IN CPEUS-SBC-STOCK OPTIONS,0,0,"131,774.37",0,0,0,0,0,0,0,0,0,0,0,"-131,774.37",0,0,0,0,0,0
330,300,I/C INV IN CPRP - SBC CONTRIBUTIONS,0,0,"-6,673,163.44",0,0,0,0,0,0,0,0,0,0,0,"6,673,163.44",0,0,0,0,0,0
330,301,I/C INV IN CPRP - SBC - PSU,0,0,"387,889.58",0,0,0,0,0,0,0,0,0,0,0,"-387,889.58",0,0,0,0,0,0
330,302,I/C INV IN CPRP - SBC - STOCK OPTIONS,0,0,"1,040,271.67",0,0,0,0,0,0,0,0,0,0,0,"-1,040,271.67",0,0,0,0,0,0
340,114,I/C CPEC - INT CPHI GRID NOTE,0,0,"8,586.29","-8,586.29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,120,I/C CPEC - LUXCO USD NOTE,0,0,"-15,449,865.00",0,0,0,0,0,"15,449,865.00","15,449,865.00",0,0,0,0,0,0,0,0,0,0,"15,449,865.00"
340,122,I/C LUXCO - CPEUS USD NOTE,0,0,0,0,0,"15,818,298.00",0,0,"-15,818,298.00","-15,818,298.00","15,818,298.00",0,0,0,0,0,0,0,0,0,0
